ri, ref,modes, cells,  dofs,    u_L2_norm,   l2dif,  u_Linfty_norm,   linfdif,  u_H1_norm,    h1dif, lambda1, lambda2, lambda3, lambda4, lambda5, lambda6, lambda7, lambda8, lambda9, lambda10, lambda11, lambda12
0.01 , 1, 2 ,  5120 ,  10370 , 1.821e-03 ,    - , 6.158e-03 ,     - , 6.088e-02 ,     - ,  -6.414e+01 , -1.160e-07 ,  3.783e-08 , -6.414e+01 
0.01 , 2, 2 , 12800 ,  25922 , 7.915e-04 , 1.82 , 3.636e-03 ,  1.15 , 4.727e-02 ,  0.55 ,  -6.213e+01 , -2.081e-08 ,  -8.692e-08,  -6.213e+01 
0.01 , 3, 2 , 32024 ,  64842 , 3.494e-04 , 1.78 , 3.083e-03 ,  0.36 , 3.676e-02 ,  0.55 ,  -6.128e+01 , 1.639e-08  , -1.679e-08 , -6.128e+01 
0.01 , 4, 2 , 80060 , 161474 , 3.002e-04 , 0.33 , 3.384e-03 , -0.20 , 5.709e-02 , -0.97 ,  -6.004e+01 , 8.439e-08  , -9.755e-08 , -6.004e+01 
0.01 , 1, 4 ,  1280 ,   2626 , 4.335e-03 ,    - , 1.476e-02 ,     - , 1.101e-01 ,     - ,  -6.905e+01 , 1.862e-07  , -6.938e-08 , -6.905e+01 , 1.053e-09 , 1.043e-09 , -2.248e-09 , -1.187e-09 
0.01 , 2, 4 ,  3200 ,   6554 , 1.813e-03 , 1.91 , 6.157e-03 ,  1.91 , 6.091e-02 ,  1.30 ,  -6.414e+01 , 4.608e-08  , 5.017e-08  , -6.414e+01 , 1.939e-09 , 1.852e-09 , -1.706e-09 , 3.173e-10 
0.01 , 3, 4 ,  8024 ,  16394 , 7.852e-04 , 1.83 , 3.637e-03 ,  1.15 , 4.729e-02 ,  0.55 ,  -6.213e+01 , -4.077e-09 ,  7.356e-09 , -6.213e+01 , -2.834e-10,  4.438e-10,  -5.799e-10,  1.039e-09 
0.01 , 4, 4 , 20060 ,  40746 , 3.492e-04 , 1.78 , 3.083e-03 ,  0.36 , 3.678e-02 ,  0.55 ,  -6.128e+01 , 1.298e-07  , 1.472e-08  , -6.128e+01 , -8.217e-10,  1.438e-09,  1.158e-09 , -7.706e-11 
0.01 , 5, 4 , 50198 , 101710 , 3.018e-04 , 0.32 , 3.384e-03 , -0.20 , 5.710e-02 , -0.96 ,  -6.004e+01 , -3.178e-08 ,  1.211e-07 , -6.004e+01 , 3.524e-09 , 2.566e-09 , -5.803e-09 , -2.500e-09 
0.01 , 1, 6 ,  1280 ,   2626 , 4.335e-03 ,    - , 1.476e-02 ,     - , 1.101e-01 ,     - ,  -6.905e+01 , 1.862e-07  , -6.938e-08 , -6.905e+01 , 1.053e-09 , 1.043e-09 , -2.248e-09 , -1.187e-09 ,  2.428e-04 ,  -2.383e-11 ,  -2.004e-11,  -2.428e-04 
0.01 , 2, 6 ,  3200 ,   6554 , 1.813e-03 , 1.91 , 6.157e-03 ,  1.91 , 6.091e-02 ,  1.30 ,  -6.414e+01 , 4.608e-08  , 5.017e-08  , -6.414e+01 , 1.939e-09 , 1.852e-09 , -1.706e-09 , 3.173e-10  , 1.494e-04  , -5.961e-12  , 9.149e-11 ,   -1.494e-04 
0.01 , 3, 6 ,  8024 ,  16394 , 7.852e-04 , 1.83 , 3.637e-03 ,  1.15 , 4.729e-02 ,  0.55 ,  -6.213e+01 , -4.077e-09 ,  7.356e-09 , -6.213e+01 , -2.834e-10,  4.438e-10,  -5.799e-10,  1.039e-09 ,  3.357e-05 ,  -4.038e-11 ,  1.238e-10, -3.357e-05 
0.01 , 4, 6 , 20060 ,  40746 , 3.492e-04 , 1.78 , 3.083e-03 ,  0.36 , 3.678e-02 ,  0.55 ,  -6.128e+01 , 1.298e-07  , 1.472e-08  , -6.128e+01 , -8.217e-10,  1.438e-09,  1.158e-09 , -7.706e-11 ,  4.699e-05 ,  -1.958e-10 ,  -1.147e-10 ,-4.699e-05 
0.01 , 5, 6 , 50198 , 101710 , 3.018e-04 , 0.32 , 3.384e-03 , -0.20 , 5.710e-02 , -0.96 ,  -6.004e+01 , -3.178e-08 ,  1.211e-07 , -6.004e+01 , 3.524e-09 , 2.566e-09 , -5.803e-09 , -2.500e-09 ,  1.408e-05 ,  1.376e-10  , 2.385e-10 ,-1.408e-05 
0.02 , 1, 2 ,  5120 ,  10370 , 1.278e-03 ,     -,  3.746e-03,      -,  4.882e-02,      - , -1.603e+01 , 6.599e-09  , -8.764e-10 , -1.603e+01 
0.02 , 2, 2 , 12788 ,  25962 , 5.642e-04 ,  1.78,  3.178e-03,   0.36,  3.795e-02,   0.55 , -1.580e+01 , -5.444e-09 ,  1.261e-08 , -1.580e+01 
0.02 , 3, 2 , 31994 ,  64978 , 4.913e-04 ,  0.30,  3.489e-03,  -0.20,  5.889e-02,  -0.96 , -1.547e+01 , -1.548e-08 ,  1.317e-08 , -1.547e+01 
0.02 , 4, 2 , 80177 , 162292 , 1.908e-03 , -2.96,  6.495e-03,  -1.36,  8.453e-02,  -0.79 , -1.502e+01 , 1.194e-08  , -1.077e-08 , -1.502e+01 
0.02 , 1, 4 ,  1280 ,   2626 , 2.923e-03 ,     -,  6.273e-03,      -,  6.305e-02,      - , -1.657e+01 , 2.819e-08  , -1.802e-08 , -1.657e+01,  9.854e-10, 3.698e-11, -7.176e-10,  -3.371e-10 
0.02 , 2, 4 ,  3200 ,   6586 , 1.264e-03 ,  1.82,  3.747e-03,   1.12,  4.893e-02,   0.55 , -1.603e+01 , -3.677e-09 ,  -1.098e-10,  -1.603e+01 ,  -7.852e-10, 7.210e-10, 1.191e-09,  -3.034e-10 
0.02 , 3, 4 ,  8048 ,  16538 , 5.526e-04 ,  1.80,  3.179e-03,   0.36,  3.806e-02,   0.55 , -1.581e+01 , -7.132e-09 ,  8.498e-09 , -1.581e+01  , -1.404e-10, -6.913e-10, 1.313e-10,  1.027e-09 
0.02 , 4, 4 , 20204 ,  41306 , 4.910e-04 ,  0.26,  3.489e-03,  -0.20,  5.892e-02,  -0.96 , -1.548e+01 , -1.429e-08 ,  2.824e-08 , -1.548e+01  , 3.391e-09, 4.122e-10, 4.126e-10  , -2.632e-09 
0.02 , 5, 4 , 50624 , 102914 , 1.911e-03 , -2.98,  6.496e-03,  -1.36,  8.454e-02,  -0.79 , -1.503e+01 , -7.432e-08 ,  1.135e-08 , -1.503e+01  , -2.408e-09, 3.151e-09, 2.927e-10 , -4.066e-09 
0.02 , 1, 6 ,  1280 ,   2626 , 2.923e-03 ,     -,  6.273e-03,      -,  6.305e-02,      - , -1.657e+01 , 2.819e-08  , -1.802e-08 , -1.657e+01  , 9.854e-10, 3.698e-11, -7.176e-10 , -3.371e-10 , 3.074e-04 , -2.600e-11 , 1.654e-10 , -3.074e-04 
0.02 , 2, 6 ,  3200 ,   6586 , 1.264e-03 ,  1.82,  3.747e-03,   1.12,  4.893e-02,   0.55 , -1.603e+01 , -3.677e-09 ,  -1.098e-10,  -1.603e+01 ,  -7.852e-10, 7.210e-10, 1.191e-09,  -3.034e-10,  6.897e-05,  9.969e-11 , 7.271e-11 , -6.897e-05 
0.02 , 3, 6 ,  8048 ,  16538 , 5.526e-04 ,  1.80,  3.179e-03,   0.36,  3.806e-02,   0.55 , -1.581e+01 , -7.132e-09 ,  8.498e-09 , -1.581e+01  , -1.404e-10, -6.913e-10, 1.313e-10,  1.027e-09 , 9.574e-05 , -9.060e-11 , 1.326e-10 , -9.574e-05 
0.02 , 4, 6 , 20204 ,  41306 , 4.910e-04 ,  0.26,  3.489e-03,  -0.20,  5.892e-02,  -0.96 , -1.548e+01 , -1.429e-08 ,  2.824e-08 , -1.548e+01  , 3.391e-09, 4.122e-10, 4.126e-10 , -2.632e-09  , 2.868e-05 ,  7.647e-11 ,  -3.649e-10  , -2.868e-05 
0.02 , 5, 6 , 50624 , 102914 , 1.911e-03 , -2.98,  6.496e-03,  -1.36,  8.454e-02,  -0.79 , -1.503e+01 , -7.432e-08 ,  1.135e-08 , -1.503e+01  , -2.408e-09, 3.151e-09, 2.927e-10,  -4.066e-09 , -3.555e-05,  9.076e-10 , -6.035e-10,  3.554e-05 
0.005,  1, 2,   5120,   10370,  2.572e-03,     -,  1.467e-02,     - , 1.092e-01 ,    - ,   -2.738e+02 , -1.297e-07 ,  2.216e-08 , -2.738e+02 
0.005,  2, 2,  12800,   25914,  1.079e-03,  1.90,  6.122e-03,  1.91 , 6.039e-02 , 1.29 ,   -2.545e+02 , -8.788e-08 ,  -1.317e-07,  -2.545e+02 
0.005,  3, 2,  32045,   64788,  4.683e-04,  1.82,  3.609e-03,  1.15 , 4.690e-02 , 0.55 ,   -2.466e+02 , -1.373e-07 ,  -4.076e-08,  -2.466e+02 
0.005,  4, 2,  80114,  161376,  2.072e-04,  1.79,  3.059e-03,  0.36 , 3.647e-02 , 0.55 ,   -2.432e+02 , 1.448e-07  , -1.876e-07 , -2.432e+02 
0.005,  1, 4,   1280,    2626,  4.454e-03,     -,  2.217e-02,     - , 1.435e-01 ,    - ,   -2.995e+02 , 2.275e-07  , 9.569e-12 , -2.995e+02 , -1.157e-09 , -2.808e-09,  -4.998e-09,  6.245e-10 
0.005,  2, 4,   3200,    6554,  2.569e-03,  1.20,  1.467e-02,  0.90 , 1.092e-01 , 0.60 ,   -2.738e+02 , 6.213e-08  , 4.266e-08 , -2.738e+02 , 4.929e-10  , 3.361e-09 , -3.186e-10 , 3.983e-10 
0.005,  3, 4,   8024,   16378,  1.076e-03,  1.90,  6.122e-03,  1.91 , 6.040e-02 , 1.29 ,   -2.545e+02 , 1.956e-07  , -1.476e-08,  -2.545e+02,  -6.327e-10,  1.117e-09,  3.986e-10 , -1.665e-10 
0.005,  4, 4,  20060,   40682,  4.681e-04,  1.83,  3.609e-03,  1.16 , 4.690e-02 , 0.56 ,   -2.466e+02 , -2.209e-07 ,  2.531e-07,  -2.466e+02,  4.778e-10 , 4.071e-09 , 6.330e-10  , 9.291e-10 
0.005,  5, 4,  50198,  101494,  2.065e-04,  1.79,  3.059e-03,  0.36 , 3.648e-02 , 0.55 ,   -2.432e+02 , 6.586e-08  , 3.839e-08 , -2.432e+02 , -1.453e-09 , 1.563e-11 , 3.339e-09  , -3.139e-09 
0.005,  1, 6,   1280,    2626,  4.454e-03,     -,  2.217e-02,     - , 1.435e-01 ,    - ,   -2.995e+02 , 2.275e-07  , 9.569e-12 , -2.995e+02 , -1.157e-09 , -2.808e-09,  -4.998e-09,  6.245e-10,  3.378e-04,  4.631e-11 , 5.485e-11 , -3.378e-04 
0.005,  2, 6,   3200,    6554,  2.569e-03,  1.20,  1.467e-02,  0.90 , 1.092e-01 , 0.60 ,   -2.738e+02 , 6.213e-08  , 4.266e-08 , -2.738e+02 , 4.929e-10  , 3.361e-09 , -3.186e-10 , 3.983e-10 , 1.212e-04 , 6.664e-11  , 2.270e-11 , -1.212e-04 
0.005,  3, 6,   8024,   16378,  1.076e-03,  1.90,  6.122e-03,  1.91 , 6.040e-02 , 1.29 ,   -2.545e+02 , 1.956e-07  , -1.476e-08,  -2.545e+02,  -6.327e-10,  1.117e-09,  3.986e-10 , -1.665e-10,  7.467e-05,  -5.791e-11,  -1.689e-12 , -7.467e-05 
0.005,  4, 6,  20060,   40682,  4.681e-04,  1.83,  3.609e-03,  1.16 , 4.690e-02 , 0.56 ,   -2.466e+02 , -2.209e-07 ,  2.531e-07,  -2.466e+02,  4.778e-10 ,  4.071e-09,  6.330e-10 , 9.291e-10 , 1.679e-05 , -3.133e-11 , 5.141e-11 , -1.679e-05 
0.005,  5, 6,  50198,  101494,  2.065e-04,  1.79,  3.059e-03,  0.36 , 3.648e-02 , 0.55 ,   -2.432e+02 , 6.586e-08  , 3.839e-08 , -2.432e+02 , -1.453e-09 ,  1.563e-11,  3.339e-09 , -3.139e-09,  2.350e-05,  -1.617e-10,  1.672e-12,  -2.350e-05 